HELIUM_000100422_612GNAAXX:7:115:12450:15002#0/1_sub[28..127],1,34878,Cervinae,subfamily,0.98
HELIUM_000100422_612GNAAXX:7:115:12576:20078#0/1_sub[28..126],1,55153,Sciuridae,family,0.9292929292929293
HELIUM_000100422_612GNAAXX:7:115:13056:20438#0/1_sub[28..127],1,9850,Cervidae,family,0.9603960396039604
HELIUM_000100422_612GNAAXX:7:115:15644:2651#0/1_sub[28..127],1,9604,Hominidae,family,0.9207920792079208
HELIUM_000100422_612GNAAXX:7:115:15649:9152#0/1_sub[28..127],1,34878,Cervinae,subfamily,0.98
HELIUM_000100422_612GNAAXX:7:115:17249:6279#0/1_sub[28..127],1,9850,Cervidae,family,1
HELIUM_000100422_612GNAAXX:7:115:17539:14092#0/1_sub[28..127],1,9881,Odocoileinae,subfamily,0.97
HELIUM_000100422_612GNAAXX:7:115:19091:17615#0/1_sub[28..127],1,9858,Capreolus capreolus,species,0.99
HELIUM_000100422_612GNAAXX:7:115:3415:12313#0/1_sub[28..127],1,9858,Capreolus capreolus,species,0.99
HELIUM_000100422_612GNAAXX:7:115:4014:12109#0/1_sub[28..127],1,9850,Cervidae,family,0.98
HELIUM_000100422_612GNAAXX:7:115:4079:20968#0/1_sub[28..127],1,9850,Cervidae,family,0.98
HELIUM_000100422_612GNAAXX:7:115:5046:16090#0/1_sub[28..127],1,9881,Odocoileinae,subfamily,0.99
HELIUM_000100422_612GNAAXX:7:115:5293:11018#0/1_sub[28..127],1,9858,Capreolus capreolus,species,0.99
HELIUM_000100422_612GNAAXX:7:115:7877:12384#0/1_sub[28..127],1,9850,Cervidae,family,1
HELIUM_000100422_612GNAAXX:7:115:9102:12296#0/1_sub[28..127],1,34878,Cervinae,subfamily,0.99
HELIUM_000100422_612GNAAXX:7:116:11906:5624#0/1_sub[28..127],1,9881,Odocoileinae,subfamily,0.98
HELIUM_000100422_612GNAAXX:7:116:12749:12270#0/1_sub[28..127],1,2892069,Guloninae,subfamily,0.8018867924528302
